label,video_url,signer_number,scraped_label,scraped_video_url,sign_variant,signer_number,video_url_root,video_url_ext,number_in_label
LETRAS-LIBRAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LETRAS-LIBRAS.mp4,1,LETRAS-LIBRAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LETRAS-LIBRAS.mp4,1,1,videos,mp4,False
LETRAS-LIBRAS-BACHARELADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LETRAS-LIBRAS-BACHARELADO.mp4,1,LETRAS-LIBRAS-BACHARELADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LETRAS-LIBRAS-BACHARELADO.mp4,1,1,videos,mp4,False
LETRAS-LIBRAS-LICENCIATURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LETRAS-LIBRAS-LICENCIATURA.mp4,1,LETRAS-LIBRAS-LICENCIATURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LETRAS-LIBRAS-LICENCIATURA.mp4,1,1,videos,mp4,False
LEVAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LEVAR.mp4,1,LEVAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LEVAR.mp4,1,1,videos,mp4,False
LEVE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LEVE.mp4,1,LEVE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LEVE.mp4,1,1,videos,mp4,False
LÉXICO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%89XICO.mp4,1,LÉXICO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%89XICO.mp4,1,1,videos,mp4,False
LHAMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LHAMA.mp4,1,LHAMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LHAMA.mp4,1,1,videos,mp4,False
LÍBANO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%8DBANO.mp4,1,LÍBANO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%8DBANO.mp4,1,1,videos,mp4,False
LÍBANO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%8DBANO2.mp4,1,LÍBANO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%8DBANO2.mp4,2,1,videos,mp4,True
LIBRAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIBRAS.mp4,1,LIBRAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIBRAS.mp4,1,1,videos,mp4,False
LÍDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%8DDER.mp4,1,LÍDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%8DDER.mp4,1,1,videos,mp4,False
LÍDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%8DDER2.mp4,1,LÍDER-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%8DDER2.mp4,2,1,videos,mp4,True
LIGADURA-TROMPAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIGADURA-TROMPAS.mp4,1,LIGADURA-TROMPAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIGADURA-TROMPAS.mp4,1,1,videos,mp4,False
LIGAR-NÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIGAR-N%C3%83O.mp4,1,LIGAR-NÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIGAR-N%C3%83O.mp4,1,1,videos,mp4,False
LIGAR-NÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIGAR-N%C3%83O2.mp4,1,LIGAR-NÃO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIGAR-N%C3%83O2.mp4,2,1,videos,mp4,True
LILÁS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIL%C3%81S.mp4,1,LILÁS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIL%C3%81S.mp4,1,1,videos,mp4,False
LIMÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIM%C3%83O.mp4,1,LIMÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIM%C3%83O.mp4,1,1,videos,mp4,False
LIMÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIM%C3%83O2.mp4,1,LIMÃO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIM%C3%83O2.mp4,2,1,videos,mp4,True
LIMPAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIMPAR.mp4,1,LIMPAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIMPAR.mp4,1,1,videos,mp4,False
LIMPAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIMPAR2.mp4,1,LIMPAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIMPAR2.mp4,2,1,videos,mp4,True
LÍNGUA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%8DNGUA.mp4,1,LÍNGUA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%8DNGUA.mp4,1,1,videos,mp4,False
LÍNGUA-DE-SINAIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%8DNGUA-DE-SINAIS.mp4,1,LÍNGUA-DE-SINAIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%8DNGUA-DE-SINAIS.mp4,1,1,videos,mp4,False
LÍNGUA-MANDARIM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%8DNGUA-MANDARIM.mp4,1,LÍNGUA-MANDARIM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%8DNGUA-MANDARIM.mp4,1,1,videos,mp4,False
LÍNGUA-MATERNA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%8DNGUA-MATERNA.mp4,1,LÍNGUA-MATERNA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/L%C3%8DNGUA-MATERNA.mp4,1,1,videos,mp4,False
LINGUAGEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LINGUAGEM.mp4,1,LINGUAGEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LINGUAGEM.mp4,1,1,videos,mp4,False
LINGUIÇA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LINGUI%C3%87A.mp4,1,LINGUIÇA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LINGUI%C3%87A.mp4,1,1,videos,mp4,False
LINGUÍSTICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LINGU%C3%8DSTICA.mp4,1,LINGUÍSTICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LINGU%C3%8DSTICA.mp4,1,1,videos,mp4,False
LINK,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LINK.mp4,1,LINK,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LINK.mp4,1,1,videos,mp4,False
LIQUIDIFICADOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIQUIDIFICADOR.mp4,1,LIQUIDIFICADOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIQUIDIFICADOR.mp4,1,1,videos,mp4,False
LISTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LISTAR.mp4,1,LISTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LISTAR.mp4,1,1,videos,mp4,False
LISTRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LISTRA.mp4,1,LISTRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LISTRA.mp4,1,1,videos,mp4,False
LITERATURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LITERATURA.mp4,1,LITERATURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LITERATURA.mp4,1,1,videos,mp4,False
LITUÂNIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LITU%C3%82NIA.mp4,1,LITUÂNIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LITU%C3%82NIA.mp4,1,1,videos,mp4,False
LIVRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIVRAR.mp4,1,LIVRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIVRAR.mp4,1,1,videos,mp4,False
LIVRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIVRO.mp4,1,LIVRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIVRO.mp4,1,1,videos,mp4,False
LIXEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIXEIRA.mp4,1,LIXEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIXEIRA.mp4,1,1,videos,mp4,False
LIXO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIXO.mp4,1,LIXO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LIXO.mp4,1,1,videos,mp4,False
LOBO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LOBO.mp4,1,LOBO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LOBO.mp4,1,1,videos,mp4,False
LOJA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LOJA.mp4,1,LOJA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LOJA.mp4,1,1,videos,mp4,False
LONDRES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LONDRES.mp4,1,LONDRES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LONDRES.mp4,1,1,videos,mp4,False
LONDRINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LONDRINA.mp4,1,LONDRINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LONDRINA.mp4,1,1,videos,mp4,False
LONGE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LONGE.mp4,1,LONGE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LONGE.mp4,1,1,videos,mp4,False
LONGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LONGO.mp4,1,LONGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LONGO.mp4,1,1,videos,mp4,False
LOTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LOTE.mp4,1,LOTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LOTE.mp4,1,1,videos,mp4,False
LUA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LUA.mp4,1,LUA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LUA.mp4,1,1,videos,mp4,False
LUCRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LUCRO.mp4,1,LUCRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LUCRO.mp4,1,1,videos,mp4,False
LULA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LULA.mp4,1,LULA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LULA.mp4,1,1,videos,mp4,False
LUPA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LUPA.mp4,1,LUPA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LUPA.mp4,1,1,videos,mp4,False
LUTA-OLÍMPICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LUTA-OL%C3%8DMPICA.mp4,1,LUTA-OLÍMPICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LUTA-OL%C3%8DMPICA.mp4,1,1,videos,mp4,False
LUTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LUTAR.mp4,1,LUTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LUTAR.mp4,1,1,videos,mp4,False
LUVA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LUVA.mp4,1,LUVA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LUVA.mp4,1,1,videos,mp4,False
LUXEMBURGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LUXEMBURGO.mp4,1,LUXEMBURGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/LUXEMBURGO.mp4,1,1,videos,mp4,False
LUCRO,https://objetos.sites.ufsc.br/libras/gerais/Ue3WUu7ucDbJEwoawrC7NmDVr10LIjCo5IjFkNUk.mp4,1,LUCRO-2,https://objetos.sites.ufsc.br/libras/gerais/Ue3WUu7ucDbJEwoawrC7NmDVr10LIjCo5IjFkNUk.mp4,2,1,objetos,mp4,True
MATAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MATAR2.mp4,1,MATAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MATAR2.mp4,2,1,videos,mp4,True
MONSTRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MONSTRO2.mp4,1,MONSTRO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MONSTRO2.mp4,2,1,videos,mp4,True
MÃE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E6.mp4,1,MÃE-6,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E6.mp4,6,1,videos,mp4,True
MAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAL2.mp4,1,MAL-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAL2.mp4,2,1,videos,mp4,True
MAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAR2.mp4,1,MAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAR2.mp4,2,1,videos,mp4,True
MAÇÃ,https://objetos.sites.ufsc.br/libras/gerais/r8m1keNxSiaLHpV4E5gZ3pneWtvBmBcRfXue2kq0.mp4,1,MAÇÃ,https://objetos.sites.ufsc.br/libras/gerais/r8m1keNxSiaLHpV4E5gZ3pneWtvBmBcRfXue2kq0.mp4,1,1,objetos,mp4,False
MACACÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACAC%C3%83O.mp4,1,MACACÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACAC%C3%83O.mp4,1,1,videos,mp4,False
MACACO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACACO.mp4,1,MACACO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACACO.mp4,1,1,videos,mp4,False
MACAPÁ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACAP%C3%81-AP.mp4,1,MACAPÁ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACAP%C3%81-AP.mp4,1,1,videos,mp4,False
MACARRÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACARR%C3%83O.mp4,1,MACARRÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACARR%C3%83O.mp4,1,1,videos,mp4,False
MACARRÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACARR%C3%83O2.mp4,1,MACARRÃO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACARR%C3%83O2.mp4,2,1,videos,mp4,True
MACAU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACAU.mp4,1,MACAU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACAU.mp4,1,1,videos,mp4,False
MACAXEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACAXEIRA.mp4,1,MACAXEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACAXEIRA.mp4,1,1,videos,mp4,False
MACEIÓ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACEI%C3%93.mp4,1,MACEIÓ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACEI%C3%93.mp4,1,1,videos,mp4,False
MACHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACHO.mp4,1,MACHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACHO.mp4,1,1,videos,mp4,False
MACIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACIO2.mp4,1,MACIO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACIO2.mp4,2,1,videos,mp4,True
MACONHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACONHA.mp4,1,MACONHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACONHA.mp4,1,1,videos,mp4,False
MACUMBA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACUMBA.mp4,1,MACUMBA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MACUMBA.mp4,1,1,videos,mp4,False
MADAGASCAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MADAG%C3%81SCAR.mp4,1,MADAGASCAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MADAG%C3%81SCAR.mp4,1,1,videos,mp4,False
MADRASTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MADRASTA.mp4,1,MADRASTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MADRASTA.mp4,1,1,videos,mp4,False
MADEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MADEIRA.mp4,1,MADEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MADEIRA.mp4,1,1,videos,mp4,False
MADRUGADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MADRUGADA.mp4,1,MADRUGADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MADRUGADA.mp4,1,1,videos,mp4,False
MADRUGADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MADRUGADA2.mp4,1,MADRUGADA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MADRUGADA2.mp4,2,1,videos,mp4,True
MÃE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E.mp4,1,MÃE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E.mp4,1,1,videos,mp4,False
MÃE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E2.mp4,1,MÃE-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E2.mp4,2,1,videos,mp4,True
MÃE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E3.mp4,1,MÃE-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E3.mp4,3,1,videos,mp4,True
MÃE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E4.mp4,1,MÃE-4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E4.mp4,4,1,videos,mp4,True
MÃE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E5.mp4,1,MÃE-5,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E5.mp4,5,1,videos,mp4,True
MAGALI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAGALI.mp4,1,MAGALI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAGALI.mp4,1,1,videos,mp4,False
MÁGICO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81GICO.mp4,1,MÁGICO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81GICO.mp4,1,1,videos,mp4,False
MAGISTÉRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAGIST%C3%89RIO.mp4,1,MAGISTÉRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAGIST%C3%89RIO.mp4,1,1,videos,mp4,False
MÁGOA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81GOA.mp4,1,MÁGOA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81GOA.mp4,1,1,videos,mp4,False
MAGRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAGRO.mp4,1,MAGRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAGRO.mp4,1,1,videos,mp4,False
MAIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIO.mp4,1,MAIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIO.mp4,1,1,videos,mp4,False
MAIÔ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAI%C3%94.mp4,1,MAIÔ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAI%C3%94.mp4,1,1,videos,mp4,False
MAIOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIOR.mp4,1,MAIOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIOR.mp4,1,1,videos,mp4,False
MAIORIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIORIA.mp4,1,MAIORIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIORIA.mp4,1,1,videos,mp4,False
MAIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS.mp4,1,MAIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS.mp4,1,1,videos,mp4,False
MAIS-MENOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS-MENOS.mp4,1,MAIS-MENOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS-MENOS.mp4,1,1,videos,mp4,False
MAIS-TARDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS-TARDE.mp4,1,MAIS-TARDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS-TARDE.mp4,1,1,videos,mp4,False
MAIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS2.mp4,1,MAIS-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS2.mp4,2,1,videos,mp4,True
MAIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS3.mp4,1,MAIS-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS3.mp4,3,1,videos,mp4,True
MAIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS4.mp4,1,MAIS-4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS4.mp4,4,1,videos,mp4,True
MAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAL.mp4,1,MAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAL.mp4,1,1,videos,mp4,False
MALA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MALA.mp4,1,MALA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MALA.mp4,1,1,videos,mp4,False
MALÁSIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAL%C3%81SIA.mp4,1,MALÁSIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAL%C3%81SIA.mp4,1,1,videos,mp4,False
MALAWI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MALAWI.mp4,1,MALAWI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MALAWI.mp4,1,1,videos,mp4,False
MALCRIADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MALCRIADO.mp4,1,MALCRIADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MALCRIADO.mp4,1,1,videos,mp4,False
MAMÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAM%C3%83O.mp4,1,MAMÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAM%C3%83O.mp4,1,1,videos,mp4,False
MAMÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAM%C3%83O2.mp4,1,MAMÃO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAM%C3%83O2.mp4,2,1,videos,mp4,True
MAMAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAMAS.mp4,1,MAMAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAMAS.mp4,1,1,videos,mp4,False
MANDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANDAR.mp4,1,MANDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANDAR.mp4,1,1,videos,mp4,False
MANDAR-EMAIL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANDAR-EMAIL.mp4,1,MANDAR-EMAIL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANDAR-EMAIL.mp4,1,1,videos,mp4,False
MANDIOCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANDIOCA.mp4,1,MANDIOCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANDIOCA.mp4,1,1,videos,mp4,False
MANGA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANGA.mp4,1,MANGA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANGA.mp4,1,1,videos,mp4,False
MANHÃ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANH%C3%83.mp4,1,MANHÃ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANH%C3%83.mp4,1,1,videos,mp4,False
MANHÃ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANH%C3%832.mp4,1,MANHÃ-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANH%C3%832.mp4,2,1,videos,mp4,True
MANICURE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANICURE.mp4,1,MANICURE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANICURE.mp4,1,1,videos,mp4,False
